antecedent,consequent,support,confidence,lift
{18},"{29, 6}",0.123,0.175,1.095
"{18, 6}",{29},0.123,0.323,1.151
{29},"{18, 6}",0.123,0.439,1.151
"{29, 6}",{18},0.123,0.772,1.095
"{18, 29}",{6},0.123,0.582,1.103
{6},"{18, 38}",0.113,0.214,1.086
{18},"{38, 6}",0.113,0.16,1.087
"{18, 6}",{38},0.113,0.295,1.099
{38},"{18, 6}",0.113,0.419,1.099
"{38, 6}",{18},0.113,0.766,1.087
"{18, 38}",{6},0.113,0.573,1.086
{6},"{19, 21}",0.106,0.201,1.153
{19},"{21, 6}",0.106,0.197,1.098
"{19, 6}",{21},0.106,0.356,1.16
{21},"{19, 6}",0.106,0.346,1.16
"{21, 6}",{19},0.106,0.592,1.098
"{19, 21}",{6},0.106,0.608,1.153
{6},"{19, 28}",0.111,0.211,1.113
{19},"{28, 6}",0.111,0.207,1.058
"{19, 6}",{28},0.111,0.374,1.091
{28},"{19, 6}",0.111,0.326,1.091
"{28, 6}",{19},0.111,0.571,1.058
"{19, 28}",{6},0.111,0.587,1.113
{6},"{19, 30}",0.179,0.339,1.072
{19},"{6, 30}",0.179,0.331,1.081
"{19, 6}",{30},0.179,0.6,1.064
{30},"{19, 6}",0.179,0.318,1.064
"{6, 30}",{19},0.179,0.583,1.081
"{19, 30}",{6},0.179,0.565,1.072
{6},"{34, 19}",0.204,0.387,1.076
{19},"{34, 6}",0.204,0.378,1.074
"{19, 6}",{34},0.204,0.685,1.069
{34},"{19, 6}",0.204,0.319,1.069
"{34, 6}",{19},0.204,0.58,1.074
"{34, 19}",{6},0.204,0.568,1.076
{6},"{19, 44}",0.119,0.225,1.059
{19},"{44, 6}",0.119,0.22,1.071
"{19, 6}",{44},0.119,0.398,1.067
{44},"{19, 6}",0.119,0.318,1.067
"{44, 6}",{19},0.119,0.578,1.071
"{19, 44}",{6},0.119,0.559,1.059
{6},"{48, 19}",0.151,0.287,1.073
{19},"{48, 6}",0.151,0.281,1.097
"{19, 6}",{48},0.151,0.508,1.061
{48},"{19, 6}",0.151,0.316,1.061
"{48, 6}",{19},0.151,0.592,1.097
"{48, 19}",{6},0.151,0.566,1.073
{6},"{49, 19}",0.126,0.24,1.094
{19},"{49, 6}",0.126,0.234,1.092
"{19, 6}",{49},0.126,0.424,1.091
{49},"{19, 6}",0.126,0.325,1.091
"{49, 6}",{19},0.126,0.589,1.092
"{49, 19}",{6},0.126,0.577,1.094
{6},"{16, 19}",0.161,0.306,1.067
{16},"{19, 6}",0.161,0.314,1.053
"{16, 6}",{19},0.161,0.579,1.073
{19},"{16, 6}",0.161,0.299,1.073
"{19, 6}",{16},0.161,0.54,1.053
"{16, 19}",{6},0.161,0.563,1.067
{6},"{26, 19}",0.127,0.24,1.033
{19},"{26, 6}",0.127,0.235,1.061
"{19, 6}",{26},0.127,0.425,1.031
{26},"{19, 6}",0.127,0.307,1.031
"{26, 6}",{19},0.127,0.572,1.061
"{26, 19}",{6},0.127,0.545,1.033
{6},"{19, 12}",0.116,0.219,1.077
{12},"{19, 6}",0.116,0.317,1.062
"{12, 6}",{19},0.116,0.573,1.061
{19},"{12, 6}",0.116,0.215,1.061
"{19, 6}",{12},0.116,0.388,1.062
"{19, 12}",{6},0.116,0.568,1.077
{6},"{19, 46}",0.125,0.237,1.152
{19},"{46, 6}",0.125,0.232,1.1
"{19, 6}",{46},0.125,0.419,1.126
{46},"{19, 6}",0.125,0.336,1.126
"{46, 6}",{19},0.125,0.593,1.1
"{19, 46}",{6},0.125,0.608,1.152
{6},"{32, 19}",0.132,0.25,1.109
{19},"{32, 6}",0.132,0.245,1.046
"{19, 6}",{32},0.132,0.443,1.073
{32},"{19, 6}",0.132,0.32,1.073
"{32, 6}",{19},0.132,0.564,1.046
"{32, 19}",{6},0.132,0.585,1.109
{6},"{19, 39}",0.1,0.19,1.067
{19},"{6, 39}",0.1,0.186,1.09
"{19, 6}",{39},0.1,0.336,1.062
{39},"{19, 6}",0.1,0.317,1.062
"{6, 39}",{19},0.1,0.588,1.09
"{19, 39}",{6},0.1,0.563,1.067
{6},"{34, 20}",0.101,0.192,1.084
{20},"{34, 6}",0.101,0.374,1.06
"{20, 6}",{34},0.101,0.662,1.033
{34},"{20, 6}",0.101,0.158,1.033
"{34, 6}",{20},0.101,0.287,1.06
"{34, 20}",{6},0.101,0.572,1.084
{6},"{21, 30}",0.111,0.211,1.16
{21},"{6, 30}",0.111,0.363,1.185
"{21, 6}",{30},0.111,0.622,1.104
{30},"{21, 6}",0.111,0.198,1.104
"{6, 30}",{21},0.111,0.363,1.185
"{21, 30}",{6},0.111,0.612,1.16
{6},"{34, 21}",0.121,0.229,1.167
{21},"{34, 6}",0.121,0.394,1.118
"{21, 6}",{34},0.121,0.674,1.052
{34},"{21, 6}",0.121,0.189,1.052
"{34, 6}",{21},0.121,0.343,1.118
"{34, 21}",{6},0.121,0.616,1.167
{6},"{16, 21}",0.101,0.192,1.151
{16},"{21, 6}",0.101,0.197,1.1
"{16, 6}",{21},0.101,0.363,1.185
{21},"{16, 6}",0.101,0.33,1.185
"{21, 6}",{16},0.101,0.564,1.1
"{16, 21}",{6},0.101,0.607,1.151
{6},"{28, 30}",0.112,0.212,1.08
{28},"{6, 30}",0.112,0.327,1.065
"{28, 6}",{30},0.112,0.573,1.017
{30},"{28, 6}",0.112,0.198,1.017
"{6, 30}",{28},0.112,0.365,1.065
"{28, 30}",{6},0.112,0.57,1.08
{6},"{34, 28}",0.135,0.256,1.112
{28},"{34, 6}",0.135,0.394,1.118
"{28, 6}",{34},0.135,0.691,1.078
{34},"{28, 6}",0.135,0.21,1.078
"{34, 6}",{28},0.135,0.383,1.118
"{34, 28}",{6},0.135,0.586,1.112
{6},"{16, 28}",0.112,0.212,1.13
{16},"{28, 6}",0.112,0.218,1.116
"{16, 6}",{28},0.112,0.402,1.173
{28},"{16, 6}",0.112,0.327,1.173
"{28, 6}",{16},0.112,0.573,1.116
"{16, 28}",{6},0.112,0.596,1.13
{6},"{34, 30}",0.208,0.394,1.071
{30},"{34, 6}",0.208,0.369,1.047
"{6, 30}",{34},0.208,0.678,1.058
{34},"{6, 30}",0.208,0.324,1.058
"{34, 6}",{30},0.208,0.59,1.047
"{34, 30}",{6},0.208,0.565,1.071
{6},"{44, 30}",0.12,0.228,1.054
{30},"{44, 6}",0.12,0.214,1.04
"{6, 30}",{44},0.12,0.393,1.053
{44},"{6, 30}",0.12,0.323,1.053
"{44, 6}",{30},0.12,0.586,1.04
"{44, 30}",{6},0.12,0.556,1.054
{6},"{48, 30}",0.154,0.293,1.037
{30},"{48, 6}",0.154,0.274,1.072
"{6, 30}",{48},0.154,0.504,1.052
{48},"{6, 30}",0.154,0.323,1.052
"{48, 6}",{30},0.154,0.604,1.072
"{48, 30}",{6},0.154,0.547,1.037
{6},"{49, 30}",0.133,0.252,1.098
{30},"{49, 6}",0.133,0.236,1.099
"{6, 30}",{49},0.133,0.433,1.114
{49},"{6, 30}",0.133,0.342,1.114
"{49, 6}",{30},0.133,0.619,1.099
"{49, 30}",{6},0.133,0.579,1.098
{6},"{30, 15}",0.101,0.192,1.042
{15},"{30, 6}",0.101,0.332,1.083
"{6, 15}",{30},0.101,0.619,1.099
{30},"{6, 15}",0.101,0.18,1.099
"{6, 30}",{15},0.101,0.331,1.083
"{30, 15}",{6},0.101,0.55,1.042
{6},"{16, 30}",0.164,0.311,1.071
{16},"{6, 30}",0.164,0.319,1.041
"{16, 6}",{30},0.164,0.589,1.045
{30},"{16, 6}",0.164,0.291,1.045
"{6, 30}",{16},0.164,0.534,1.041
"{16, 30}",{6},0.164,0.565,1.071
{6},"{26, 30}",0.131,0.249,1.019
{26},"{6, 30}",0.131,0.319,1.04
"{26, 6}",{30},0.131,0.593,1.054
{30},"{26, 6}",0.131,0.233,1.054
"{6, 30}",{26},0.131,0.429,1.04
"{26, 30}",{6},0.131,0.538,1.019
{6},"{12, 30}",0.124,0.236,1.098
{12},"{6, 30}",0.124,0.341,1.111
"{12, 6}",{30},0.124,0.616,1.093
{30},"{12, 6}",0.124,0.221,1.093
"{6, 30}",{12},0.124,0.406,1.111
"{12, 30}",{6},0.124,0.579,1.098
{6},"{42, 30}",0.102,0.193,1.029
{30},"{42, 6}",0.102,0.181,1.079
"{6, 30}",{42},0.102,0.332,1.046
{42},"{6, 30}",0.102,0.321,1.046
"{42, 6}",{30},0.102,0.608,1.079
"{42, 30}",{6},0.102,0.543,1.029
{6},"{46, 30}",0.132,0.25,1.106
{30},"{46, 6}",0.132,0.234,1.11
"{6, 30}",{46},0.132,0.43,1.154
{46},"{6, 30}",0.132,0.354,1.154
"{46, 6}",{30},0.132,0.625,1.11
"{46, 30}",{6},0.132,0.583,1.106
{6},"{32, 30}",0.144,0.273,1.117
{30},"{32, 6}",0.144,0.256,1.093
"{6, 30}",{32},0.144,0.47,1.139
{32},"{6, 30}",0.144,0.349,1.139
"{32, 6}",{30},0.144,0.615,1.093
"{32, 30}",{6},0.144,0.589,1.117
{6},"{30, 39}",0.104,0.198,1.027
{30},"{6, 39}",0.104,0.185,1.09
"{6, 30}",{39},0.104,0.341,1.078
{39},"{6, 30}",0.104,0.331,1.078
"{6, 39}",{30},0.104,0.614,1.09
"{30, 39}",{6},0.104,0.542,1.027
{6},"{34, 44}",0.137,0.26,1.042
{34},"{44, 6}",0.137,0.214,1.041
"{34, 6}",{44},0.137,0.389,1.043
{44},"{34, 6}",0.137,0.368,1.043
"{44, 6}",{34},0.137,0.667,1.041
"{34, 44}",{6},0.137,0.549,1.042
{6},"{48, 34}",0.177,0.335,1.058
{34},"{48, 6}",0.177,0.276,1.077
"{34, 6}",{48},0.177,0.501,1.046
{48},"{34, 6}",0.177,0.369,1.046
"{48, 6}",{34},0.177,0.69,1.077
"{48, 34}",{6},0.177,0.558,1.058
{6},"{49, 34}",0.146,0.277,1.092
{34},"{49, 6}",0.146,0.228,1.063
"{34, 6}",{49},0.146,0.415,1.067
{49},"{34, 6}",0.146,0.376,1.067
"{49, 6}",{34},0.146,0.681,1.063
"{49, 34}",{6},0.146,0.576,1.092
{6},"{34, 15}",0.113,0.214,1.061
{15},"{34, 6}",0.113,0.369,1.048
"{6, 15}",{34},0.113,0.688,1.075
{34},"{6, 15}",0.113,0.176,1.075
"{34, 6}",{15},0.113,0.32,1.048
"{34, 15}",{6},0.113,0.56,1.061
{6},"{16, 34}",0.184,0.348,1.047
{16},"{34, 6}",0.184,0.358,1.015
"{16, 6}",{34},0.184,0.659,1.029
{34},"{16, 6}",0.184,0.286,1.029
"{34, 6}",{16},0.184,0.521,1.015
"{16, 34}",{6},0.184,0.552,1.047
{6},"{26, 34}",0.149,0.282,1.046
{26},"{34, 6}",0.149,0.361,1.024
"{26, 6}",{34},0.149,0.672,1.048
{34},"{26, 6}",0.149,0.232,1.048
"{34, 6}",{26},0.149,0.422,1.024
"{26, 34}",{6},0.149,0.552,1.046
{2},"{34, 6}",0.104,0.383,1.087
{6},"{2, 34}",0.104,0.198,1.06
"{2, 6}",{34},0.104,0.676,1.055
{34},"{2, 6}",0.104,0.163,1.055
"{2, 34}",{6},0.104,0.559,1.06
"{34, 6}",{2},0.104,0.296,1.087
{6},"{34, 12}",0.135,0.256,1.076
{12},"{34, 6}",0.135,0.369,1.047
"{12, 6}",{34},0.135,0.667,1.041
{34},"{12, 6}",0.135,0.21,1.041
"{34, 6}",{12},0.135,0.383,1.047
"{34, 12}",{6},0.135,0.567,1.076
{6},"{34, 42}",0.114,0.217,1.039
{34},"{42, 6}",0.114,0.179,1.067
"{34, 6}",{42},0.114,0.325,1.024
{42},"{34, 6}",0.114,0.361,1.024
"{42, 6}",{34},0.114,0.683,1.067
"{34, 42}",{6},0.114,0.548,1.039
{6},"{34, 46}",0.149,0.283,1.118
{34},"{46, 6}",0.149,0.233,1.104
"{34, 6}",{46},0.149,0.423,1.137
{46},"{34, 6}",0.149,0.401,1.137
"{46, 6}",{34},0.149,0.707,1.104
"{34, 46}",{6},0.149,0.59,1.118
{6},"{32, 34}",0.16,0.304,1.095
{32},"{34, 6}",0.16,0.388,1.101
"{32, 6}",{34},0.16,0.684,1.067
{34},"{32, 6}",0.16,0.25,1.067
"{34, 6}",{32},0.16,0.455,1.101
"{32, 34}",{6},0.16,0.578,1.095
{6},"{34, 39}",0.117,0.222,1.06
{34},"{6, 39}",0.117,0.183,1.074
"{34, 6}",{39},0.117,0.332,1.052
{39},"{34, 6}",0.117,0.371,1.052
"{6, 39}",{34},0.117,0.688,1.074
"{34, 39}",{6},0.117,0.559,1.06
{6},"{34, 29}",0.103,0.195,1.085
{29},"{34, 6}",0.103,0.367,1.041
"{29, 6}",{34},0.103,0.644,1.006
{34},"{29, 6}",0.103,0.16,1.006
"{34, 6}",{29},0.103,0.292,1.041
"{34, 29}",{6},0.103,0.572,1.085
{6},"{34, 38}",0.104,0.197,1.098
{34},"{38, 6}",0.104,0.162,1.101
"{34, 6}",{38},0.104,0.295,1.095
{38},"{34, 6}",0.104,0.386,1.095
"{38, 6}",{34},0.104,0.705,1.101
"{34, 38}",{6},0.104,0.579,1.098
{6},"{16, 44}",0.113,0.214,1.093
{16},"{44, 6}",0.113,0.22,1.069
"{16, 6}",{44},0.113,0.405,1.086
{44},"{16, 6}",0.113,0.302,1.086
"{44, 6}",{16},0.113,0.549,1.069
"{16, 44}",{6},0.113,0.577,1.093
{6},"{48, 49}",0.109,0.207,1.084
{48},"{49, 6}",0.109,0.228,1.062
"{48, 6}",{49},0.109,0.426,1.097
{49},"{48, 6}",0.109,0.281,1.097
"{49, 6}",{48},0.109,0.509,1.062
"{48, 49}",{6},0.109,0.572,1.084
{6},"{16, 48}",0.137,0.26,1.049
{16},"{48, 6}",0.137,0.267,1.044
"{16, 6}",{48},0.137,0.493,1.029
{48},"{16, 6}",0.137,0.286,1.029
"{48, 6}",{16},0.137,0.536,1.044
"{16, 48}",{6},0.137,0.553,1.049
{6},"{48, 26}",0.11,0.209,1.022
{26},"{48, 6}",0.11,0.268,1.046
"{26, 6}",{48},0.11,0.498,1.041
{48},"{26, 6}",0.11,0.231,1.041
"{48, 6}",{26},0.11,0.432,1.046
"{48, 26}",{6},0.11,0.539,1.022
{6},"{48, 12}",0.106,0.201,1.106
{12},"{48, 6}",0.106,0.29,1.135
"{12, 6}",{48},0.106,0.525,1.096
{48},"{12, 6}",0.106,0.222,1.096
"{48, 6}",{12},0.106,0.415,1.135
"{48, 12}",{6},0.106,0.583,1.106
{6},"{48, 46}",0.108,0.204,1.076
{46},"{48, 6}",0.108,0.289,1.131
"{46, 6}",{48},0.108,0.511,1.067
{48},"{46, 6}",0.108,0.225,1.067
"{48, 6}",{46},0.108,0.421,1.131
"{48, 46}",{6},0.108,0.568,1.076
{6},"{32, 48}",0.116,0.221,1.079
{32},"{48, 6}",0.116,0.282,1.102
"{32, 6}",{48},0.116,0.497,1.038
{48},"{32, 6}",0.116,0.243,1.038
"{48, 6}",{32},0.116,0.455,1.102
"{32, 48}",{6},0.116,0.569,1.079
{6},"{16, 49}",0.117,0.221,1.043
{16},"{49, 6}",0.117,0.228,1.061
"{16, 6}",{49},0.117,0.42,1.08
{49},"{16, 6}",0.117,0.3,1.08
"{49, 6}",{16},0.117,0.544,1.061
"{16, 49}",{6},0.117,0.55,1.043
{6},"{32, 49}",0.1,0.19,1.102
{32},"{49, 6}",0.1,0.243,1.134
"{32, 6}",{49},0.1,0.429,1.103
{49},"{32, 6}",0.1,0.258,1.103
"{49, 6}",{32},0.1,0.468,1.134
"{32, 49}",{6},0.1,0.581,1.102
{6},"{16, 26}",0.12,0.228,1.026
{16},"{26, 6}",0.12,0.234,1.056
"{16, 6}",{26},0.12,0.432,1.047
{26},"{16, 6}",0.12,0.291,1.047
"{26, 6}",{16},0.12,0.542,1.056
"{16, 26}",{6},0.12,0.541,1.026
{6},"{16, 12}",0.116,0.221,1.099
{12},"{16, 6}",0.116,0.319,1.145
"{12, 6}",{16},0.116,0.576,1.122
{16},"{12, 6}",0.116,0.227,1.122
"{16, 6}",{12},0.116,0.418,1.145
"{16, 12}",{6},0.116,0.58,1.099
{6},"{16, 46}",0.113,0.215,1.094
{16},"{46, 6}",0.113,0.221,1.048
"{16, 6}",{46},0.113,0.408,1.095
{46},"{16, 6}",0.113,0.305,1.095
"{46, 6}",{16},0.113,0.538,1.048
"{16, 46}",{6},0.113,0.577,1.094
{6},"{16, 32}",0.133,0.252,1.127
{16},"{32, 6}",0.133,0.259,1.108
"{16, 6}",{32},0.133,0.478,1.159
{32},"{16, 6}",0.133,0.323,1.159
"{32, 6}",{16},0.133,0.568,1.108
"{16, 32}",{6},0.133,0.595,1.127
{6},"{32, 26}",0.1,0.19,1.117
{26},"{32, 6}",0.1,0.243,1.036
"{26, 6}",{32},0.1,0.452,1.095
{32},"{26, 6}",0.1,0.243,1.095
"{32, 6}",{26},0.1,0.427,1.036
"{32, 26}",{6},0.1,0.589,1.117
{11},"{18, 14}",0.149,0.53,1.006
{14},"{18, 11}",0.149,0.209,1.018
"{11, 14}",{18},0.149,0.75,1.064
{18},"{11, 14}",0.149,0.212,1.064
"{18, 11}",{14},0.149,0.73,1.018
"{18, 14}",{11},0.149,0.284,1.006
{11},"{19, 14}",0.114,0.405,1.013
{14},"{11, 19}",0.114,0.159,0.988
"{11, 14}",{19},0.114,0.573,1.062
{19},"{11, 14}",0.114,0.212,1.062
"{19, 11}",{14},0.114,0.708,0.988
"{19, 14}",{11},0.114,0.286,1.013
{11},"{14, 30}",0.123,0.438,1.04
{14},"{11, 30}",0.123,0.172,1.002
"{11, 14}",{30},0.123,0.62,1.1
{30},"{11, 14}",0.123,0.219,1.1
"{11, 30}",{14},0.123,0.718,1.002
"{14, 30}",{11},0.123,0.293,1.04
{11},"{34, 14}",0.139,0.492,1.037
{14},"{34, 11}",0.139,0.194,1.022
"{11, 14}",{34},0.139,0.697,1.088
{34},"{11, 14}",0.139,0.217,1.088
"{34, 11}",{14},0.139,0.732,1.022
"{34, 14}",{11},0.139,0.292,1.037
{11},"{48, 14}",0.101,0.357,1.004
{14},"{48, 11}",0.101,0.141,1.015
"{11, 14}",{48},0.101,0.506,1.056
{48},"{11, 14}",0.101,0.21,1.056
"{48, 11}",{14},0.101,0.728,1.015
"{48, 14}",{11},0.101,0.283,1.004
{11},"{16, 14}",0.11,0.389,1.025
{14},"{16, 11}",0.11,0.153,0.996
"{11, 14}",{16},0.11,0.551,1.074
{16},"{11, 14}",0.11,0.214,1.074
"{16, 11}",{14},0.11,0.714,0.996
"{16, 14}",{11},0.11,0.289,1.025
{11},"{18, 19}",0.124,0.439,1.098
{18},"{11, 19}",0.124,0.176,1.089
"{18, 11}",{19},0.124,0.604,1.12
{19},"{18, 11}",0.124,0.229,1.12
"{19, 11}",{18},0.124,0.768,1.089
"{18, 19}",{11},0.124,0.31,1.098
{11},"{18, 30}",0.127,0.45,1.134
{18},"{11, 30}",0.127,0.18,1.047
"{18, 11}",{30},0.127,0.619,1.099
{30},"{18, 11}",0.127,0.225,1.099
"{11, 30}",{18},0.127,0.738,1.047
"{18, 30}",{11},0.127,0.32,1.134
{11},"{18, 34}",0.141,0.502,1.076
{18},"{34, 11}",0.141,0.201,1.059
"{18, 11}",{34},0.141,0.691,1.078
{34},"{18, 11}",0.141,0.221,1.078
"{34, 11}",{18},0.141,0.746,1.059
"{18, 34}",{11},0.141,0.303,1.076
{11},"{48, 18}",0.104,0.368,1.059
{18},"{48, 11}",0.104,0.147,1.063
"{18, 11}",{48},0.104,0.507,1.058
{48},"{18, 11}",0.104,0.217,1.058
"{48, 11}",{18},0.104,0.749,1.063
"{48, 18}",{11},0.104,0.298,1.059
{11},"{16, 18}",0.114,0.406,1.101
{16},"{18, 11}",0.114,0.223,1.089
"{16, 11}",{18},0.114,0.744,1.055
{18},"{16, 11}",0.114,0.162,1.055
"{18, 11}",{16},0.114,0.559,1.089
"{16, 18}",{11},0.114,0.31,1.101
{11},"{19, 30}",0.103,0.364,1.152
{19},"{11, 30}",0.103,0.19,1.108
"{19, 11}",{30},0.103,0.638,1.132
{30},"{11, 19}",0.103,0.182,1.132
"{11, 30}",{19},0.103,0.598,1.108
"{19, 30}",{11},0.103,0.325,1.152
{11},"{34, 19}",0.113,0.402,1.119
{19},"{34, 11}",0.113,0.21,1.109
"{19, 11}",{34},0.113,0.704,1.099
{34},"{11, 19}",0.113,0.177,1.099
"{34, 11}",{19},0.113,0.599,1.109
"{34, 19}",{11},0.113,0.315,1.119
{11},"{34, 30}",0.12,0.426,1.158
{30},"{34, 11}",0.12,0.213,1.125
"{11, 30}",{34},0.12,0.699,1.091
{34},"{11, 30}",0.12,0.188,1.091
"{34, 11}",{30},0.12,0.634,1.125
"{34, 30}",{11},0.12,0.326,1.158
{11},"{16, 34}",0.102,0.363,1.093
{16},"{34, 11}",0.102,0.2,1.053
"{16, 11}",{34},0.102,0.666,1.039
{34},"{16, 11}",0.102,0.16,1.039
"{34, 11}",{16},0.102,0.54,1.053
"{16, 34}",{11},0.102,0.308,1.093
{14},"{18, 19}",0.306,0.426,1.067
{18},"{19, 14}",0.306,0.434,1.085
"{18, 14}",{19},0.306,0.58,1.075
{19},"{18, 14}",0.306,0.566,1.075
"{19, 14}",{18},0.306,0.765,1.085
"{18, 19}",{14},0.306,0.765,1.067
{14},"{18, 20}",0.159,0.223,1.104
{18},"{20, 14}",0.159,0.226,1.102
"{18, 14}",{20},0.159,0.303,1.118
{20},"{18, 14}",0.159,0.589,1.118
"{20, 14}",{18},0.159,0.777,1.102
"{18, 20}",{14},0.159,0.791,1.104
{14},"{18, 21}",0.175,0.244,1.096
{18},"{21, 14}",0.175,0.248,1.066
"{18, 14}",{21},0.175,0.332,1.082
{21},"{18, 14}",0.175,0.57,1.082
"{21, 14}",{18},0.175,0.752,1.066
"{18, 21}",{14},0.175,0.786,1.096
{14},"{24, 18}",0.122,0.171,1.094
{18},"{24, 14}",0.122,0.174,1.103
"{18, 14}",{24},0.122,0.232,1.093
{24},"{18, 14}",0.122,0.576,1.093
"{24, 14}",{18},0.122,0.778,1.103
"{24, 18}",{14},0.122,0.784,1.094
{14},"{18, 28}",0.192,0.268,1.098
{18},"{28, 14}",0.192,0.273,1.062
"{18, 14}",{28},0.192,0.365,1.065
{28},"{18, 14}",0.192,0.561,1.065
"{28, 14}",{18},0.192,0.749,1.062
"{18, 28}",{14},0.192,0.787,1.098
{14},"{18, 30}",0.31,0.432,1.089
{18},"{14, 30}",0.31,0.439,1.043
"{18, 14}",{30},0.31,0.587,1.043
{30},"{18, 14}",0.31,0.55,1.043
"{14, 30}",{18},0.31,0.735,1.043
"{18, 30}",{14},0.31,0.78,1.089
{14},"{18, 34}",0.36,0.503,1.078
{18},"{34, 14}",0.36,0.511,1.076
"{18, 14}",{34},0.36,0.684,1.067
{34},"{18, 14}",0.36,0.562,1.067
"{34, 14}",{18},0.36,0.759,1.076
"{18, 34}",{14},0.36,0.773,1.078
{14},"{18, 44}",0.212,0.296,1.093
{18},"{44, 14}",0.212,0.301,1.064
"{18, 14}",{44},0.212,0.403,1.079
{44},"{18, 14}",0.212,0.569,1.079
"{44, 14}",{18},0.212,0.75,1.064
"{18, 44}",{14},0.212,0.783,1.093
{14},"{48, 18}",0.27,0.377,1.085
{18},"{48, 14}",0.27,0.383,1.077
"{18, 14}",{48},0.27,0.513,1.071
{48},"{18, 14}",0.27,0.564,1.071
"{48, 14}",{18},0.27,0.759,1.077
"{48, 18}",{14},0.27,0.777,1.085
{14},"{49, 18}",0.219,0.306,1.081
{18},"{49, 14}",0.219,0.311,1.076
"{18, 14}",{49},0.219,0.416,1.07
{49},"{18, 14}",0.219,0.564,1.07
"{49, 14}",{18},0.219,0.759,1.076
"{49, 18}",{14},0.219,0.775,1.081
{3},"{18, 14}",0.133,0.56,1.063
{14},"{18, 3}",0.133,0.186,1.065
"{3, 14}",{18},0.133,0.763,1.083
{18},"{3, 14}",0.133,0.189,1.083
"{18, 3}",{14},0.133,0.763,1.065
"{18, 14}",{3},0.133,0.253,1.063
{14},"{18, 15}",0.164,0.23,1.031
{15},"{18, 14}",0.164,0.539,1.022
"{14, 15}",{18},0.164,0.745,1.056
{18},"{14, 15}",0.164,0.233,1.056
"{18, 14}",{15},0.164,0.312,1.022
"{18, 15}",{14},0.164,0.739,1.031
{14},"{16, 18}",0.28,0.391,1.061
{16},"{18, 14}",0.28,0.546,1.036
"{16, 14}",{18},0.28,0.738,1.047
{18},"{16, 14}",0.28,0.398,1.047
"{18, 14}",{16},0.28,0.532,1.036
"{16, 18}",{14},0.28,0.76,1.061
{14},"{18, 26}",0.232,0.324,1.083
{18},"{26, 14}",0.232,0.329,1.079
"{18, 14}",{26},0.232,0.441,1.068
{26},"{18, 14}",0.232,0.563,1.068
"{26, 14}",{18},0.232,0.761,1.079
"{18, 26}",{14},0.232,0.776,1.083
{14},"{41, 18}",0.111,0.155,1.058
{18},"{41, 14}",0.111,0.157,1.028
"{18, 14}",{41},0.111,0.21,1.016
{41},"{18, 14}",0.111,0.535,1.016
"{41, 14}",{18},0.111,0.725,1.028
"{41, 18}",{14},0.111,0.758,1.058
{2},"{18, 14}",0.155,0.57,1.082
{14},"{2, 18}",0.155,0.217,1.071
"{2, 14}",{18},0.155,0.77,1.092
{18},"{2, 14}",0.155,0.221,1.092
"{2, 18}",{14},0.155,0.768,1.071
"{18, 14}",{2},0.155,0.295,1.082
{12},"{18, 14}",0.216,0.59,1.119
{14},"{18, 12}",0.216,0.301,1.103
"{12, 14}",{18},0.216,0.773,1.096
{18},"{12, 14}",0.216,0.306,1.096
"{18, 12}",{14},0.216,0.791,1.103
"{18, 14}",{12},0.216,0.409,1.119
{14},"{18, 35}",0.122,0.17,1.108
{18},"{35, 14}",0.122,0.173,1.028
"{18, 14}",{35},0.122,0.232,1.046
{35},"{18, 14}",0.122,0.551,1.046
"{35, 14}",{18},0.122,0.725,1.028
"{18, 35}",{14},0.122,0.794,1.108
{14},"{18, 42}",0.173,0.241,1.076
{18},"{42, 14}",0.173,0.245,1.048
"{18, 14}",{42},0.173,0.328,1.033
{42},"{18, 14}",0.173,0.545,1.033
"{42, 14}",{18},0.173,0.739,1.048
"{18, 42}",{14},0.173,0.771,1.076
{14},"{18, 46}",0.215,0.3,1.071
{18},"{46, 14}",0.215,0.305,1.094
"{18, 14}",{46},0.215,0.408,1.096
{46},"{18, 14}",0.215,0.578,1.096
"{46, 14}",{18},0.215,0.772,1.094
"{18, 46}",{14},0.215,0.768,1.071
{14},"{32, 18}",0.231,0.322,1.059
{18},"{32, 14}",0.231,0.327,1.093
"{18, 14}",{32},0.231,0.437,1.06
{32},"{18, 14}",0.231,0.559,1.06
"{32, 14}",{18},0.231,0.77,1.093
"{32, 18}",{14},0.231,0.759,1.059
{14},"{18, 37}",0.13,0.181,1.083
{18},"{37, 14}",0.13,0.184,1.053
"{18, 14}",{37},0.13,0.246,1.057
{37},"{18, 14}",0.13,0.557,1.057
"{37, 14}",{18},0.13,0.742,1.053
"{18, 37}",{14},0.13,0.776,1.083
{14},"{18, 39}",0.175,0.244,1.069
{18},"{14, 39}",0.175,0.248,1.061
"{18, 14}",{39},0.175,0.332,1.052
{39},"{18, 14}",0.175,0.554,1.052
"{14, 39}",{18},0.175,0.748,1.061
"{18, 39}",{14},0.175,0.766,1.069
{14},"{18, 43}",0.122,0.17,1.077
{18},"{43, 14}",0.122,0.173,1.113
"{18, 14}",{43},0.122,0.231,1.111
{43},"{18, 14}",0.122,0.586,1.111
"{43, 14}",{18},0.122,0.785,1.113
"{18, 43}",{14},0.122,0.772,1.077
{14},"{18, 47}",0.11,0.154,1.072
{18},"{14, 47}",0.11,0.157,1.021
